track_id,title,artist_name,release,year,duration,artist_mbid
TRQSQJJ128F92E1F67,He Is The Wind (Album),Billy Crockett,Portraits,0,289.802,a0cec881-7717-456c-9754-b355ad38841a
TRMLRRU128F92F387D,Folsom prison blues,The Outlaws,Get your kicks,0,190.14485,f33ea451-53c8-4d48-afc7-3e5857f01d42
TRJVKTI128F422F312,Ghost Man On Third (Album Version),Taking Back Sunday,Tell All Your Friends,2002,239.01995,350bce49-c21b-4137-b50a-0766ded07e4d
TRCHBVF128F93150F7,Dollas and Cents,Freejack,Thug Nation,0,198.97424,2134776a-174f-4020-8c62-4ad7a9e599de
TRZRAVK12903CC4F7E,Let It Snow! Let It Snow! Let It Snow! (Album Version),Brenda Lee,A Brenda Lee Christmas,0,103.07873,6ca4886a-8f77-4133-b404-46fb3908e24a
TRTLXAV128F425EFC0,Guarantee Lover,Cleopatra,Cleopatra Queen of the Nile,0,375.53587,4ba0de0f-5f87-4071-b3bd-3d4e11c91c05
TREBLRA128F9322B12,Putujem,Majke,Majke Unplugged CD 1,1993,197.58975,fefe59c2-5149-471d-a956-f162b24e92ef
TRQMTKI12903CC34A9,Rise,Soul Providers,Pacha Anthems,2000,263.67955,ea9243f5-33b4-46b0-b00b-2cb97b004881
TRSKWRX128F931A8DD,Technical Disturbance,Will Atkinson,WA-X Tech EP,0,431.98649,2d01ddb4-db29-4a1d-bf6e-c6c9c9dd9e04
TRGAJJT128F930A636,Yo te contres Maria,Balla et ses Balladins,The Syliphone Years,2008,263.36608,f361ad6e-b504-4ba5-b494-799bf65449a0
TRBRZCK128F9312F9C,Numeral,Unwed Sailor,Little Wars,2008,235.93751,d67a52a0-568e-4382-a8dc-79fdf71351ea
TRRSWNO128F42B7B6C,Forces,Jackopierce,Bringing On The Weather,1994,240.45669,0f99692b-2ac7-4cd4-9986-682d0c7fb8fe
TRASXSC128F9312A08,Ain't That A Groove,James Brown,Live At The Garden: Expanded Edition,0,514.21995,fb54b139-3c1e-4002-b878-4dcc5dd51ae4
TRPNAOT128E078E918,Close To Me,The Cure,Mixed Up,1985,346.14812,69ee3720-a7cb-4402-b48d-a02c366f2bcf
TRXNZPQ128F93018B9,Artificial Immortality,Becoming The Archetype,Dichotomy,2008,236.43383,66d8362f-4e4f-42be-a2ae-8b81eaa62ab9
TRZLWSN128F4256AC0,Forthcoming Fire,Heaven Shall Burn,In Battle&,1998,262.50404,d044577e-aa22-43b7-ab29-cabee5f6643c
TRQQQMJ128E0785ABC,Die On A Rope (Album Version),The Distillers,Coral Fang,2003,159.29424,d25fa5a6-92bf-46a3-8bf7-31149b62eb84
TRZFCSW12903CA75B9,Sophisticated Beggar,Roy Harper,China Girl,1967,308.94975,8fc0c1d2-9be0-464f-98ee-ae7ae5b0086b
TRRZFPD128F421455C,La Cita,Ismael Serrano,Los Paraisos Desiertos,0,340.45342,2612128c-a66a-46a8-a93c-f802df597859
TRBEKHE128E0795220,Vibe On,Dannii Minogue,Neon Nights,2003,219.50649,4cab12f3-af12-4a55-ade2-606bd9524425
TRGXLRR128F428F228,Bergholz - Bergholz,Keimzeit,Primeln und Elefanten,1995,250.95791,88536d90-c0a4-4054-8ba2-bae894b487ee
TRHWZLJ12903D073CD,Barefoot Dub,Jahcoozi,Barefoot Wanderer,2010,244.37506,565d2f2d-28fe-4da7-9f6e-56ea2f06793b
TRWVQHL128F4284E28,Jigue,Alan Parsons,Try Anything Once,1993,204.5122,9774cfd1-8862-42bd-919e-156c31f079b4
TRWZXLW128EF3519B7,Bump That [Street Mix],G Unit feat. 50 Cent,Tha Gangsta Mix,0,154.87955,3a212655-d7d5-4570-9d31-4b7b1ef02629
TRZSYOO128F9344119,Deep Waters,Dirty Three,Ocean Songs,1998,987.55873,af8bb921-4d67-4f0d-ba17-6215315f92e4
TRWNNTF128F931B309,High Class Music,Roddy Frame,Surf,2002,188.55138,37fc19c2-055d-4e3b-97b8-ae130a49566e
TROWODC128F92F8F60,Geremia,Bonde Do Role,Bonde Do Role With Lasers,2007,164.25751,719490ec-2962-41b9-a54e-a4cc7b65c86c
TRMDKNN12903CFA17F,Hollow Ground (Live),The Haunted,Live Rounds In Tokyo,0,266.762,2ea50b7a-4bce-4ba9-9474-3d6dbfae0284
TRURIBQ12903CAF13D,Parasol blanc 2,Hadouk Trio,Utopies (Deluxe Edition),2006,213.10649,c747d48e-975b-4b46-bf81-4ff42df82bb4
TRVCPFD128F931BA09,I Was Born (LP Version),Billy Bragg & Wilco,Mermaid Avenue Vol. II,0,109.89669,3c3c2903-2107-4f79-aadc-319c118f35ba
TRKRYRM128F423102F,New York City (Album Version),Madball,Set It Off,1994,121.70404,c9e0a0f5-9f53-4247-a52d-a3f29d975e17
TRZFSCV128F92D95FE,My Cherie Amour,NNENNA FREELON,Tales Of Wonder,2003,228.70159,389048c5-6cc4-4aa9-a7e3-df48ccb28c78
TRZJLHC128F92D6BE8,The Gift Of Love,The American Boychoir,Harmony: American Songs Of Faith,0,153.99138,02ea73c9-a5f0-4b63-91f1-c97fa27567ff
TRCFYQB128F42887DA,Naughty Girls (Need Love Too),Samantha Fox,Greatest Hits,1992,202.97098,ffdb2b8f-ecbf-427a-abc7-c47f4ebc8ae3
TRMCMWC128F1489B5C,Baby Blues (Album Version),The Stills,Without Feathers,2006,213.21098,e8eed2c6-269a-47c0-aed9-8517a304b02c
TRMNOJR128F935387F,We Need You,The Whispers,Thankful,2009,315.61098,2e7afe0c-ec52-4c1d-9413-5d40f77922c7
TRFMDOL12903D08A4B,Children of Paradise 2K9,Andy Jay Powell,Children of Paradise 2K9,2009,205.322,cef0fdb9-0e3e-46b7-bbaf-6e0fdc7bdd2c
TRSHFIW128E0783FB2,Yesterday,Wet Wet Wet,Best Of,1997,166.00771,45bbfc68-2523-49e4-96f7-d7d1c3d41aac
TROGTGL128F1495767,Barefoot Children,Jimmy Buffett,Barometer Soup,1995,294.24281,16fdd9af-467f-47ce-bd29-3413b445b90f
TRHSNZZ128F42374CA,Nothin' But The Cavi Hit (Edited),Mack 10,Best Of Mack 10,0,240.92689,c3b4e25b-977f-4cb6-96d7-f68afbac732f
TRCEPWF128F92FCFCE,Intellectual Nights Alone (Album),Falling Into Place,Every Grave is a Garden,2005,172.64281,89986e87-5b2e-4c0f-8047-91f85783bc79
TREZVXV128F425C838,Hold On,The Pink Fairies,Kings Of Oblivion,2002,245.99465,39f29007-18db-4271-9438-9d0de9fc7e30
TRNJRMQ128F4274739,Slave:Identity,Burn It Down,Burn It Down,0,150.12526,115d2fb3-ba0c-4b90-821b-01345d41897a
TRXBPWD12903CE13B8,Theives in Digital Land,Mathew Jonson,Agents of Time,2010,418.92526,955718ae-8a26-4b98-8a34-02c44ab4bfdf
TRVNBBA12903CE91C8,The Loneliness And The Scream,Frightened Rabbit,The Winter of Mixed Drinks,2010,249.10322,dc21d171-7204-4759-9fd0-77d031aeb40c
TRBLMQY12903CE198C,Un Abismo,Los Cadetes de Linares,Los Cadetes De Linares De Benjamín Guerrero Jr. - Grandes Éxitos,0,139.59791,faf7ccd0-1c1a-4353-9729-f51f7c3cc8a4
TRCHVAE128E0791F35,Singular Indestructible Droid,Papa Roach,LoveHateTragedy,2002,228.25751,c5eb9407-caeb-4303-b383-6929aa94021c
TRHDWBD128F424A330,Mooger Fooger,A. Skillz,Finger Lickin' Export 02- Mixed By A. Skillz,0,61.93587,f4e85fb1-86f4-414f-9e2c-dfa49fd8a714
TRADZNF128F426EE04,Jogging Beat ((Roman Flügels Tender Feet Mix)),Rework,Jogging Beat,2005,248.86812,c072647c-d5c9-40da-b45b-ff6142c91ca1
TREKSVJ128F422A569,Jumpin' @ The Showplace (instrumental),Steve Guyger,Last Train To Dover,0,191.29424,81cab23f-e714-4a26-b4e7-6bd0da15ac5e
TRLYRVO128F4277A60,Soldiers Under Command,Stryper,The Best of Stryper,1985,304.74404,89621490-e0ef-4915-8b1f-6ad57dba3d7a
TRBJLIU12903CE6FE8,Mingling With Mike,Chuck Loeb,In A Heartbeat,0,19.64363,7a296e7b-1c9c-4d03-b856-3ef1e323bb34
TRCRAUW128F9336022,Sole Qualm,Flowchart,Pre-2000 Singles And Comp Tracks Part One,1996,356.20526,9cbcd6b5-4a11-4ad8-b213-17bb80123e37
TRCHBSD128F9333B05,Run Sinner Run,Mary Flower,Ladyfingers,0,266.55302,ec0961c7-743c-42f3-938f-655d73c8fb1d
TRRGRTC128F426C47D,Mean Mama Boogie,Johnny Bond,Hillibilly Boogie!,2005,171.33669,493347df-c385-4b08-b283-de54a2b57e03
TROMLZM128F92EC3A9,Follow Me,Little John,Clarks Booty,0,212.03546,a19b0cfc-b21a-4d34-ae90-a2dafbe85f73
TRJLDGD12903CF5DF6,When People Are Shameless,Salt The Wound,Ares,2009,226.7424,93bc4272-a072-49d6-a9e4-5ee32cacd0af
TRIKGHC128F426BE01,Caça De Bruixes,Obrint Pas,La Flama,2004,238.13179,cf23db24-d797-4fcf-929a-e03a8e00bb25
TRQELOM128F42948A6,Zodiac Blues (2004 Digital Remaster),Terry Reid,Super Lungs,0,178.46812,5c232cd8-297a-4586-9090-f7cf30466fe2
TRMLCHC128F426C41E,8 Iz Enough,Compton's Most Wanted,Music To Driveby,1992,168.33261,7bd7a6aa-9aea-463d-989e-3fb24c3b0c2a
TRDNSBB128F934AB9A,Waddlin' Around,BBQ,Tie Your Noose,2005,194.92526,bbe3c7dd-ffab-4aef-bb96-ecc0a9f32e7f
TRSJOYQ128F9318A96,Man a Lion,Chaka Demus & Pliers,So Proud,0,288.9922,449f264b-1a94-4ef8-b601-2ffccbbedefa
TRKMUKU128F421BE3C,1000 Fragen an die Liebe,Marcel,Sehnsucht und Traum,0,184.31955,e2d6f247-5fbe-401f-a56e-a3734d03d134
TRBTWNR128F92CD989,Vexations - Version 3 - Arranged by Jimi Tenor,Jimi Tenor / Mongo Aaltonen,Deutsche Grammophon Recomposed by Jimi Tenor,2006,229.32853,41521210-ef91-49cc-9b0b-55ca8f9f053c
TRSEIMP12903CE2A6B,Imperial Version,Yami Bolo,Healing of All Nations,2001,168.12363,106e0414-95a7-45e9-8176-bbc938deed68
TRSHKGJ128F934B7B8,Suck My Energy,Brainstorm,Unholy,0,263.8624,fc1c1379-b319-4057-8251-5ccc13aebb2b
TREFWWR128F933AC6D,Baby Come On,+44,When Your Heart Stops Beating,2006,166.05995,c2a44e93-3a2b-44aa-bd8b-7a71bb76e3b5
TRQIMNH128EF34214F,Si Te Calienta,Beenie Man/Gammy,Matadores,0,162.2722,0d85b9f2-802d-48bb-aa85-6a9668869053
TRZGFUJ12903CB2168,Behind The Stars,Pantha Du Prince,Berlin Underground Selection,2009,734.45832,ac18992d-d90c-41d0-b56b-66fe1d51608e
TROJSDH128F14980F9,Ich in Geschichte,Mastino,Brüder und Schwester,0,323.99628,8385f26a-f374-4a04-9aad-4442ce24db2b
TRVUBST12903CD69CF,La Parábola Del Tonto,Love Of Lesbian,Cuentos chinos para niños del japón,2007,275.06893,31ab8f5f-b5d7-41a2-80ef-13084aaf0eab
TRMOBDU12903CB5E3C,Pura Vida,U-Melt,Perfect World,0,325.642,1d5568c7-5c91-4b4d-812b-2b5d5645bec2
TRICJZY128F933EB36,Street In The City,Pete Townshend,Anthology,1977,366.8371,ca5fc84e-909a-41bd-9592-4d0e4b9cecbf
TRXZLKS128F9348CEC,Anymore,M. Walking On The Water,Pluto,1989,241.57995,c0031741-8d77-46bb-be5e-fcb744c3cfb5
TRHISNE12903CE4E20,Three Point Turn,Braid,Frankie Welfare Boy Age Five,1995,113.84118,12269eae-3c21-4586-acf2-6cb03c92f4e7
TRHYJCE128EF34C210,Pretty Voice,Cloud Cult,The Meaning Of 8,2007,225.82812,a33a9cd6-8c03-4047-b62d-59f76f494c20
TRIHLXJ128F424E90D,It Dawned On Me,CALLA,Calla Live at Double Door 03/15/2004,2005,176.66567,c1741e51-aa6b-43db-af02-e0901a49db49
TROCODS128F425A593,Praise Be To God Our Lord (Somebody's Brother Album Version),Scott Wesley Brown,Somebody's Brother,0,200.85506,60c97d6c-f291-48ef-a1c2-c9c0fbda1ab6
TRSDCGZ128F9341F8B,Anónimo Veneciano (La Pasión de Un Gran Amor),Sergio Denis,Mis 30 Mejores Canciones,0,183.48363,600be5aa-acee-494c-8ebb-ca7c4cdabd4d
TRPMJDS128F428EA85,Forget Everything,Pride Tiger,The Lucky Ones,2007,180.71465,5dd9923a-5575-4b91-8775-1304e6fe8004
TRSWLIV128F92EF86A,Hail Hail Rock'n'Roll,Discipline,Saints & Sinners,0,116.00934,f9033117-879f-4b7e-8f82-50adbce345d4
TRXBEVJ128F4258146,Bearish on High,Eleventh Dream Day,Ursa Major,1994,205.7922,751b1385-9595-46ee-b634-8f90f892682a
TRKHKCR128F4239BB4,You Got Me Good,Kashief Lindo,What Kinda World,0,185.75628,8979c4c3-04b2-4ddc-bf4f-431cf06dcdeb
TRAZYFU128F4299109,Stay A Little While_ Child,Loose Ends,Zagora,1986,307.30404,e0fe4ee3-6ce4-4b63-8854-049c78584fc8
TRSLTGW128F42836A1,Beautiful Racket,Mary Chapin Carpenter,Between Here And Gone,2004,280.60689,ba1bf556-2af2-4772-835f-ed2e15070758
TRMVWAN128F429F13D,Kiss,Pete Krebs,Brigadier,0,154.122,5985db1d-8a83-4c3c-993a-e0f589c2e24d
TRJDNGQ128F424F1EC,Nach dem Regen,Toni Kater,Futter,0,272.84853,29c595a8-4151-4e14-b499-ffc1706bc91d
TRQPPII128F4251282,Clean Shade of Dirty,Swing Kids,Discography,0,70.97424,604aba0b-6986-4a7a-9049-ea256886a702
TRNWEZZ128F4272F10,Sentirme Vivo,Gian Marco,A Tiempo,0,158.69342,e1fb2501-3d1f-4e31-9411-761fe6e3ee4e
TRPZJQR12903D06A36,Bones Theme (Tunebrothers Remix),The Crystal Method,Bones Theme (Remixes),0,380.23791,aaf09f31-bb5c-43e5-9f54-bb6554c33a71
TRVRBOG128F9344066,Alien 8,Lagwagon,Double Plaidinum,1997,110.10567,c7788fba-e635-4d8b-a937-01a68ab154e3
TRJPJHX128F425B61F,Postal Blowfish (Boot & Saddle_ Phila._ 1/93),Guided By Voices,Get Out Of My Stations,1994,174.28853,6c85f4c3-026c-4c16-9a7c-f546f42ed0fb
TRFDWKB128F4228F8C,Outrage,Capital Lights,Outrage,2008,229.69424,b398a03b-d56d-4b88-b82a-1bbc24ce3d6e
TRLGLJX128F92DFC42,Epilogue,Home Made Mutant,Made Home,0,195.29098,afe2d1ba-7edb-4ba9-80c4-acab4f48fb1d
TRHEAID128F426B95F,Kanapee,Mutabor,Mutabor,1997,209.03138,8a1399e6-61ff-49c7-ad6d-edf887756e34
TRYOBVR12903D0881A,Verdi: La Traviata: Dite all giovine,Giuseppe Verdi,La Traviata,0,482.06322,f1bedf1f-4445-4651-9c35-f4a3f3860a13
TRJFUSK128F92FC802,Fourth of July (Live),David Francey,The First Set,0,162.69016,7035d143-70ef-4ab1-b428-03c47bff4a01
TRCBNGH128F4269F64,(Hey Won't You Play) Another Somebody Done Somebody Wrong Song,Kenny Rogers And Dottie West,Country Classics,1990,191.58159,61731922-0c67-4866-b053-a834b5a70175
TRSQYPL12903C9CF42,Long Haul Driver,Luke Doucet And The White Falcon,Blood's Too Rich,2008,281.28608,45f476cc-d23f-484d-aa6d-48d7639acbf7
TRKBJOT128F4299793,Canne Canne,Mártires Del Compás,Al Compás De La Llaga Dolorida,1998,127.92118,9eb4ef62-e135-4c05-9cc9-14081b52edcd
TRZSBEW128F429B09F,We Love To Know We're Not Alone,The Fully Down,Don't Get Lost In A Movement,2005,125.3873,0c22979e-ec69-4be5-ba0a-e6bc48bebc45
TRTAOYZ128F9300DD3,Some Kind Of Message,Atom,You're Not Alone,0,15.28118,7b7c47a7-8bb4-41a3-9275-9438c914472f
TRGAPFG128F4238E0C,Devoiced,Dwayne Sodahberk,Don't Want To Know You,2002,264.04526,2d8ad119-016e-4b6f-9e81-9e1df97effbb
TREPNWK128F9304024,I'm In Love,The dB's,Stands For Decibels,1981,208.45669,d2a54937-fd0d-4586-85c3-235a405019cf
TRPASDZ128F92E2169,When Your Body Talks,Ted Nugent,LITTLE MISS DANGEROUS,1986,196.41424,e491fae8-3a5a-438e-8368-925753fb41a1
TRFUZQQ128F4298C72,Holdin' On To You,Brad Paisley,Who Needs Pictures,1999,180.79302,6cfd7ffc-824f-4219-8e27-4b9417700f44
TRHORSE128F92FFFC0,Tristeza,Luiz Melodia - Artista Gentilmente Cedido Por Biscoito Fino,Samba Social Clube 1,0,154.09587,40bee6cd-8f0c-407e-8e90-d5bdb9231a2d
TRKKLKD128F9319F48,I Could Have Danced All Night,Jane Morgan,Sings Showstoppers,0,157.67465,2abed250-551e-4f8b-b4e8-b41e462f6d95
TRBGDTB128F92EB53C,Warum?,Dieter Moebius,Nurton,0,211.53914,5fb5b6a9-add2-4e2e-812e-ff3712dbdb26
TRYTOBY128F145EF70,Jungle Wedding (1999 Digital Remaster),Mandingo,Sacrifice/The Primeval Rhythm Of Life,0,188.81261,80d7f529-6bca-41d5-b250-f0a6237e7d8d
TRLHWKG128F933D1CA,Eastworld - Original,Theatre of Hate,Theatre Of Hate Selected Favorites,0,213.99465,97fc5a1d-f2f3-4aa5-ab5c-309c921d3810
TRCHAQB12903CF5BBA,Human Error,Unseen Terror,Human Error,1987,130.82077,f9ea5d1c-83be-43c7-bd79-1ddef3b86315
TRBJJEI128F1464F62,Manual Dexterity,Fad Gadget,Incontinent,1981,215.84934,5c96def1-68a5-4aa3-8f71-3ae427a33eb4
TRCITUV12903CE54B4,Red Hot Poker,Larry Carlton,Greatest Hits Re-Recorded Volume One,1993,255.63383,f1f81989-dfa9-4bd3-805e-dcf3900c43e3
TRMUWTH128F428F23E,All Those Yesterdays,Jennifer Hanson,Jennifer Hanson,2003,270.15791,4cbf3fac-2876-44ac-8595-8629406eaea0
TRGGEOJ128F932F651,In My Arms Instead,Randy Rogers Band,Randy Rogers Band,2008,318.64118,14c0a2e6-146e-4ba8-a4e6-1acbf72ce78a
TRHFEXG128F1456D77,Bounce To the Ounce (Explicit),O.G.C.,The M-Pire Shrikez Back (Explicit),0,289.35791,7f9ed770-a9e9-4b7e-9e38-dacfb6586e87
TRAJXEI128F9309DBD,A Question of Sustainability,Unitus,Caretaker,0,268.042,ebc48e74-0112-42f3-aab5-94fd0b881d59
TRKAING128F9302513,Kung Fu Killer,Flo & Eddie,Illegal_ Immoral and Fattening,0,179.87873,e109348d-9b67-4421-8ff8-b2d95c5540a8
TRHYZYD12903C94031,Yo Sol Aquel,Yaga_ Mackie,Clase Aparte,2004,167.36608,4e57ce22-bfe9-4653-b781-2fb8c261fac2
TRKOPLD12903CE5E8A,Ya Moms Skit,Method Man / Raekwon,Wu Massacre,0,36.25751,94dbfe2e-ca48-4e08-a5a8-e1e74136c63d
TRDLTNT128F428CFA5,Catch It Like A Fever,Carly Simon,Letters Never Sent,1994,24.00608,c4df30f5-5487-4806-9189-b69c9f27532c
TRVPVSI128F4276B22,Song For A Friend_ Pt. 1 (LP Version),Billy Cobham,Life & Times,1976,305.52771,255497f8-26fb-4044-b97e-d4787d5974f6
TRLJZDC12903CF059F,Spit In The Wind,PackFM,Featured Material Vol. 3,0,194.14159,3aa7151f-a70c-4195-b885-0e61c9e56374
TRFHQBS128F930FE9B,Nico,Windsor For The Derby,Difference and Repetition,1999,454.68689,04fc2164-c46d-4d0d-851d-13467b444b84
TRCPAGX128F428CBA4,Eclectic,Alchemist,Organasm,0,322.69016,e97a815d-c300-4743-a9a5-2f602c0676fb
TRJQJFL128F92F9AB1,Shape Of Space,Limewax,All Ends EP,0,329.16853,9ed78dcc-5ee4-4d4f-b5c5-6fc268b7e5d7
TRKAORB128F93038DE,Lift,Shannon Noll,What Matters The Most,2005,236.12036,5b07a1d0-9dc7-410c-a3f8-0b7cb159b852
TRNNBGN128F423EA8A,Heart,Modern English,Ricochet Days,1984,418.32444,78605d0c-7454-456d-934c-51eb46122566
TRADZAW128F92CA0E4,A Love Supreme Part 2: Resolution - Live,JOHN COLTRANE,In Europe CD3,0,849.50159,b625448e-bf4a-41c3-a421-72ad46cdb831
TRHGYKG128F4236CBE,Odio el futbol,Lendakaris Muertos,Lendakaris Muertos,2005,112.50893,3aaefe62-42e7-482b-93a5-42b8768988db
TRQGQHR128F427F037,Pick It Up,DND Feat. Easy Rider,Ministry of Sound Presents Garage Classics,0,210.41587,a47bd6c4-32c8-4fa7-b113-0ad126f79be3
TRRJVXW128F9316DCA,Rael (1 & 2),The Who,Sell Out,0,397.37424,9fdaa16b-a6c4-4831-b87c-bc9ca8ce7eaa
TRDXCJO128F92CDEFB,Arson,Two Cow Garage,III,2007,204.19873,b7f18089-512a-4af2-8e65-3846d12ff68d
TRHBODK128F428F99C,You Can't Kill Me,Mojo Nixon,Whereabouts Unknown,1995,387.76118,51c97459-9a39-413b-9aef-9dc36e97e615
TRHGMVK128F423D060,Wir sind keine Engel (Radio Edit),Isabelle Flachsmann,Wir sind keine Engel,0,187.29751,b249c7cb-0032-4b4b-9066-e5551b5fe7d5
TRAJRZP12903CB5E4E,In A Mess,Liliput,Live Recordings_ TV-Clips & Roadmovie (Audio Version),1982,203.62404,83bae41e-e95e-4540-8dfa-2254563858dc
TRTEKNT128F429647C,Los Chicos Con Las Chicas,Los Bravos,Los Chicos Con Las Chicas,1967,132.93669,78357965-ea3e-409b-90e7-8c0dfb116288
TRJVAGA128F4215FB2,See That? (Instrumental),Apsci,See That? feat Mr. Lif b/w Bike Messenger Diaries,0,145.65832,a0f49dd7-955b-496f-a671-39f144e4b07c
TRIYQNL128F42817FE,Forgive Thine Enemies (But Don't Forget Their Names) (Album Version),The Verlaines,Pot Boiler,2007,183.03955,9671195d-fd59-414c-a5a5-715b1acdcabe
TRURBPJ12903D13CB2,Steel Guitar,Fred Eaglesmith,The Official Bootleg Series Volume Two,1999,436.71465,2a04a833-2376-474d-846e-142e49167786
TRCFDAS128F427F69E,Take Five,Quincy Jones,Swingin' The Big Band (Jazz Club),1988,208.37832,5803c81e-739a-4057-9a5c-cf84e55db630
TRBJRMC128F92FC477,Sentimental Gentleman From Georgia,Sterling,2003 International Barbershop Quartet Contest - First Round - Volume 4,0,127.76444,fe3fa960-2f38-4a06-9254-b90272c99a36
TRYZMGC128F426944A,What Woul Jesus Do?,New Birth,I Am Blessed,0,300.48608,67b9c499-add5-4f53-b7f2-fd8cf9d52b8c
TRSGFAJ128F425FF24,Clean & Neat,Cathy Davey,Something Ilk,2004,174.8371,12dda4a1-87ce-4447-823b-3f6a60e9d1af
TRAZYLJ128F421D82E,El Teléfono Y Yo,Joe Veras,Tonto Corazón,0,295.44444,3be3d51b-dcef-405d-8102-96959adfc35e
TRNMLOC128F4266D65,Medley,Ann Hampton Callaway;Laura Benanti;Michael Gruber;Everett Bradley,Swing - Original Broadway Cast Recording,0,213.75955,6e5477fa-8946-4a33-89fe-9f16c0568d12
TRUOLZG12903CFE612,Revolution,Sharam Jey,In My Blood,2009,293.40689,aae81aca-b809-4c2d-b678-b74c21a9dee6
TRGKXMN128F92FC7D2,Torture,True Blood,Halloween,0,547.29098,c0e4f141-4481-4f82-9dd2-6718a5071785
TRZDANG128F4276AFC,Brand New Hairstyle (LP Version),Smoking Popes,SMOKING POPES AT METRO,0,265.1424,ecb5dec2-d9dd-428a-884d-74c9dd7c113a
TRBBUBW128F426627C,The Strongest Man In The World (Remastered LP Version),Neal McCoy,Super Hits,0,219.402,ceeb25b6-a273-40b8-9645-b517892abe3c
TRRUXOI128F92FCFA8,Roll On,Michael Stanley,Friends & Legends,0,239.41179,0f3e9f7a-dec7-4d44-8d6a-750aacc94ddc
TRAGHIP128F425DF4D,Mike Garrett,Malik Alston,Detroit Beatdown Sessions 2: Caterpillar ep,0,534.41261,adc745fa-44eb-4c26-a450-74b44e97655d
TRSIAHF12903D0745B,Nightshade,Quantec,Leap In The Dark,0,484.23138,3fcbed4b-6fdc-4a1e-a54b-6b079b5fd591
TRDEYZT128F145CAF4,Pride (1998 Digital Remaster),Robert Palmer,Woke Up Laughing,1998,229.74649,96b1d906-0fda-406d-beb6-19c6758998df
TRZGXRO128F423C724,Everybody,Gambafreaks ft. Nicole,Everybody,0,367.49016,61e0df57-1938-4139-9800-64373ef254b9
TRJNTAR128F4278FF6,Paranoid (Darin G. Remix) (Album version),Pete Philly & Perquisite,Remindstate,2007,293.01506,285e8d57-662b-4aa3-b2f9-74e0f4b40d08
TRVDFTE128F9323F95,Unchangeable (Key-E-Premiere Performance Plus),Zoegirl,Unchangeable (Premiere Performance Plus Track),0,254.17098,2f5058c4-a860-4d70-bbc1-da6c85068941
TRZZCIN128F424FE49,Breemie's Bonnie Dother,Lucky Fonz III,Lucky Fonz III,0,132.25751,154c1798-b8ca-46ae-8710-dd1ad12b7961
TRUEFCU12903CEF9FD,Stompin' At The Savoy,Duck Baker,The Art Of Fingerstyle Jazz Guitar,0,159.242,ca041c30-521e-4d7d-a183-62c3793be555
TRCPZID128F4262654,Battle Angels,Sanctuary,Refuge Denied,0,291.68281,feeea442-e401-4323-a7e2-e83f70ce4df9
TRHQOBD128F14A8259,Tsen Brider,Giora Feidman,Soul Chai,0,227.05587,16501378-eeed-44e9-bc8f-46f0508a2fed
TRDVBAQ12903CCE32D,Mala,Banda Machos,Palabra de machos,0,187.48036,46a7282b-af3e-4e4f-badb-41d2e12d1a19
TRLJBLS12903CBA3C5,Into The Night,Loco Zydeco,Yeah_ you right_ eh!,0,228.17914,95dcfb95-2c2e-499c-bd9a-5bde4ecc5346
TRREBRC128F42705DA,Bibo No Aozora,Geoff Keezer,Turn Up The Quiet,1998,435.06893,749fc7c5-236f-438a-ab37-8f587b1ca1ab
TRPVUSQ128F9300BBE,Same Girl,Holly Cole,Romantically Helpless,2000,208.97914,08160a8d-d768-4664-9afa-5720196d16e9
TRWRMPM128F429A989,Olen onnellinen - You Belong To My Heart -,Johnny,20 suosikkia / Amarillo,0,159.16363,a737ebf0-09b5-4453-9d88-54af1e0350c5
TRMAAJO128F93447AF,SMOKE GETS IN YOUR EYES,Lesley Garrett / BBC Concert / Bateman,Lesley Garrett Soprano In Hollywood,0,259.65669,57388889-b8db-4e40-9be3-7f8734c8b008
TRGREHR12903CE4CCE,I Gotta Eat,Killa Kyleon & Yung Scrappa,On Da Clock Since Day One,0,165.53751,ecd73d93-be98-4dd1-8156-c7e83de15163
TRHQZPA128F92FF8D4,Gradual,Tommy Smith,Into Silence,0,234.9971,c511b970-7016-4bd4-b54a-1cd1cb06bb34
TRDVIWS128E078CEF0,You Go To My Head (Live),Lennie Tristano,Lennie Tristano / The New Tristano,1994,324.93669,6532800a-a00f-424e-8328-36c7c1c864cc
TRUGLIJ12903CEE002,Allergy,Autopilot,Autopilot,0,382.11873,d7ebaade-4afe-4463-b10d-cc2451ffe836
TRMTDFU128F9347F2E,Give A Little,George Nooks,Strictly Vocals,0,215.19628,8347fcf6-d073-4fa4-99b8-5f545fee39de
TRTQUHC12903CE45EB,Dead Hero,Xtract,Have a Rotten Christmas,0,168.01914,b34ad538-3641-4be6-9bac-6225e4c350a7
TRHSEHQ128F14728CC,Singing In Gee (Christian Songs Album Version),Joy Electric,Christian Songs,0,318.71955,ac496108-cc64-45cd-9b28-59fc726ffa7b
TRGYMHO128F9309C57,Light My Fire,Stevie Wonder,Motown 50,1969,220.08118,1ee18fb3-18a6-4c7f-8ba0-bc41cdd0462e
TRCBWJU128F9302DD3,Island In Space,Jean Jacques Perrey,Vanguard Visionaries,1968,162.71628,49a5b367-9a25-43eb-a055-34803a5dce55
TRAFNMF128F931BC89,Not Alive (David Bianco Mix/Original Mix),8stops7,In Moderation,1999,218.85342,cd1a7c2a-b905-428f-8d74-19aef6f67fcb
